Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.318177967,09-02-2017,7,0,10,11.76,8.66,76.8,8.6,29.28,30.07,686.5,,
0.873311078,04-04-2017,13,1,10,12.86,9.91,85.05,10.07,29.03,29.82,1513.25,,
0.5645025,11-15-2016,15,0,10,14.42,7.18,59.36,8.12,29.11,29.9,714,,
0.787940044,9-14-2017,8,1,5.79,18.16,17.63,93.22,0,29.13,29.93,657.5,,
0.22355425,8-26-2017,6,0,10,14.92,12.04,81.92,5.68,29.46,30.26,52.99,,
0.182093665,05-08-2016,16,0.83,10,17.83,10.79,61.44,3.08,29.16,29.95,1714.75,,
0.403765461,10-07-2016,11,0.53,10,23.2,15.42,60.48,12.52,29.31,30.1,2603,,
0.285172502,01-07-2017,13,0.44,10,-7.48,-12.01,66.73,13.23,29.72,30.52,1623.25,,
0.165227731,10-14-2017,15,0.44,10,29.11,20.11,58.6,13.28,29.12,29.91,1832,,
0.15208508,07-02-2017,15,0.42,10,30.56,16.92,41.56,7.68,29.27,30.06,1304,,
0.013356581,09-03-2016,7,0,10,16.77,14.5,85.92,6.8,29.42,30.22,631,,
0.266849146,7-22-2017,14,0.56,10,30.86,24.8,70,8,29.04,29.83,3927.5,,
0.912346945,04-09-2016,14,0,10,3.91,-7.99,40.92,3.32,29.43,30.23,4695.75,,
0.867047131,9-18-2017,11,0.41,10,27,19.83,64.8,1.92,29.28,30.07,3143.25,,
0.365261081,8-26-2016,11,0.43,10,27.69,22.95,74.44,5.44,29.34,30.14,3335,,
0.214944549,05-07-2017,16,0,10,17.51,0.67,32,11.08,29.22,30.01,3189.25,,
0.636518115,9-17-2017,17,1,10,24.74,17.72,62.88,7.08,29.28,30.07,162.18,,
0.172779245,5-13-2017,10,0,10,21.68,10.41,47.2,7.12,29.17,29.96,4220,,
0.53091513,10-01-2016,13,0.98,10,19.68,14.93,78.49,6,29.2,29.99,3695.75,,
0.007178227,09-05-2017,8,0,10,16.66,10.58,67.24,14.16,29.15,29.94,1957.25,,
0.738735898,6-26-2016,6,0,9.96,23.88,22.41,88.2,6.76,29.27,30.06,385,,
0.414262688,09-05-2017,15,0.63,10,21.2,8.3,43.12,13.4,29.14,29.93,3136.75,,
0.201363737,6-25-2017,10,0.42,10,22.41,9.18,42.16,15.48,29.37,30.17,1459,,
0.442817535,10-11-2017,15,1,2.42,15.58,15.16,98.92,5.53,29.3,30.1,257.25,,
0.595584943,6-29-2016,17,0,10,24.15,10.41,20.67,4.72,8.53,30.08,1807.25,,
0.005217611,5-26-2016,15,0,10,26.98,19.48,60.16,14.44,29.11,29.9,2238.25,,
0.427282609,07-07-2016,15,0,10,28.47,22.88,69.76,13.18,29,29.79,3683.25,,
0.943152368,9-30-2016,16,0.11,9.44,18.79,16.49,27.51,11.86,10.04,30.01,451.5,,
0.784403765,05-12-2016,9,1,6.96,19.3,18.29,90.96,11.84,29.19,29.98,887.25,,
0.110975803,07-08-2017,8,0.15,10,23.86,18,72.4,7.76,29.26,30.05,2202.5,,
0.225461216,02-01-2016,17,0,10,5.86,0.44,64.64,3.16,29.26,30.05,9.13,,
0.252859021,8-25-2016,10,0.8,10,26.56,22.52,78.92,8.96,29.3,30.09,3687.75,,
0.960057204,11-24-2016,17,1,7.88,3.87,2.44,87.76,8.24,29.44,30.24,0,,
0.955716748,03-01-2017,10,1,7.08,6.79,5.62,87.51,28.89,28.88,29.67,453,,
0.866099285,6-19-2017,10,0.43,10,25.46,14.23,49.24,16.68,29.12,29.91,1377.75,,
0.481647394,02-04-2016,6,1,10,-4.76,-7.75,75.92,13.68,29.42,30.22,0,,
0.205075999,05-10-2016,8,0.99,10,17.98,16.59,91.61,13.53,29.07,29.87,671.75,,
0.193678152,11-29-2016,11,0,10,12.87,9.38,76.16,14.72,28.81,29.59,3277.5,,
0.314898364,9-29-2016,15,0.44,10,21.24,13.02,57.4,8.44,29.31,30.11,2228.25,,
0.877024562,9-27-2016,8,0,10,16.88,8.44,55.52,9.68,29.15,29.94,1864,,
0.076086749,12-05-2016,11,1,10,1.62,0.61,90.92,10.96,29.28,30.07,192,,
0.411418574,3-28-2016,8,0.59,10,6.7,4.15,83,15,29.28,30.1,1729.75,,
0.318446691,7-29-2016,12,0.75,10,26.3,20.8,69,6,29.12,29.94,3675.75,,
0.836974079,3-24-2016,9,1,8.92,15.54,14.51,93.32,20.64,28.72,29.5,272.25,,
0.001080672,6-13-2016,11,0,10,29.43,12.8,36,8,29.19,30.01,4026.5,,
0.936565986,3-27-2016,17,1,4.28,7.35,6.9,92.29,21.29,29.06,29.85,34.35,,
0.196303831,07-01-2017,7,0,10,22.23,20.02,83.48,8.32,29.18,29.97,309.5,,
0.16829544,4-24-2016,14,0.7,10,25.08,10.6,37.68,14.48,29.11,29.9,4246,,
0.798364461,2-27-2017,15,0.65,10,14.46,3.06,46.24,10.56,29.29,30.08,1705.75,,
0.947858738,10-13-2017,10,0,10,19,14.3,75.44,9.16,29.38,30.18,3594.75,,
0.422420955,07-02-2017,7,0,10,22.11,17.66,73.24,3,29.31,30.11,358,,
0.91934375,10-17-2016,17,0,10,26.1,17.7,56.16,20.2,28.82,29.6,342.25,,
0.125388271,8-14-2017,8,0,10,23.58,17.93,69.72,0.96,29.12,29.91,1828,,
0.208864193,06-08-2016,8,0,10,19.75,9.32,50.08,5.64,29.25,30.04,2275.25,,
0.916424431,3-23-2017,9,0.82,10,3.44,-3.71,60.92,14,29.58,30.38,1994,,
0.973764564,11-29-2016,6,0,10,7.25,6.87,93.8,12.84,28.76,29.54,1.99,,
0.707917114,3-25-2016,12,1,10,4.74,0.12,72.24,6.72,29.3,30.09,2967,,
0.516663965,07-11-2016,8,0,10,26.08,22.69,80.4,9.36,29.23,30.02,1821,,
0.728670354,6-15-2016,12,0.69,10,31.66,25.89,74.23,8.33,29,29.79,4199,,
0.784507011,10-02-2016,16,0.99,10,20.95,13.16,60.12,6.28,29.27,30.06,883.25,,
0.444705616,4-24-2016,10,0,10,21.46,10.65,47.64,13.8,29.2,29.99,4067,,
0.347722836,3-21-2017,17,1,10,8.2,4.4,76.29,10.44,29.42,30.22,341.5,,
0.408960078,7-31-2017,15,0.29,10,28.62,16.72,21.26,3.72,8.53,30.14,3066.5,,
0.075611272,11-29-2016,8,0,10,8.16,7.7,93.48,13.44,28.8,29.58,801.75,,
0.934876833,08-06-2016,15,0.58,10,26.97,17.05,53.12,6.53,29.18,29.98,3072,,
0.322504412,07-07-2017,17,0.65,10,29.18,21.67,63.56,12.52,29.08,29.87,1214.25,,
0.032660397,7-30-2017,14,0.42,10,27.88,13.12,39.2,5.76,29.39,30.19,3421.5,,
0.227170711,10-04-2017,14,0.98,9.82,24.17,21.3,82.18,7.3,29.46,30.26,1335,,
0.898302953,6-13-2017,11,0.54,9.04,32.56,22.25,52,9.92,29.19,29.98,3139,,
0.918329099,6-20-2017,10,0,10,27.39,12.54,40.04,10.76,29.23,30.02,1404.25,,
0.528239523,08-01-2016,10,0,10,26.14,21.7,79,7,29.26,30.08,2799.75,,
0.603178912,3-25-2016,8,0.84,10,0.67,-2.84,73.92,7.8,29.28,30.07,678.5,,
0.801629706,09-04-2017,14,0.62,10,31.47,20.34,50.88,16.2,28.98,29.77,3240.5,,
0.416221348,06-05-2016,8,0.99,10,19.48,16.48,82.92,14.64,28.97,29.76,1959.25,,
0.279649025,05-04-2016,7,0.26,10,11.87,9.22,81.52,13.15,28.92,29.71,746.5,,
0.139936847,4-24-2017,17,0,10,23.55,-1.36,17.92,12.76,28.97,29.76,1799,,
0.077081185,6-16-2016,11,0.62,10,27.45,19.75,62.04,10.8,29.07,29.86,4412.25,,
0.593619674,9-21-2017,16,0,10,32.94,21.64,50.4,4.84,29.2,29.99,1558.5,,
0.88735347,5-13-2016,15,0,10,20.87,9.22,46.36,10.6,29.17,29.96,3693.75,,
0.630795493,9-21-2016,11,0,10,29.93,16.12,41.6,6.28,29.38,30.18,4067,,
0.318738665,4-16-2016,13,0.45,10,25.76,5.41,25.8,9.04,29.46,30.26,4062.5,,
0.891749788,3-21-2017,16,1,10,8.3,4.57,78.09,9.04,29.41,30.21,471.75,,
0.77811159,02-10-2017,12,0,10,3.28,-1.65,69.88,15.68,29.09,29.88,3074.5,,
0.381629098,5-22-2017,17,0.99,10,20.66,6.89,38.16,11.6,29.19,29.98,1413.25,,
0.973518183,7-28-2016,10,0,10,25.07,20,76,3,29.1,29.92,1988.5,,
0.910834911,10-26-2016,16,1,8.12,15.2,14.67,92.36,7.68,29.24,30.03,43.65,,
0.370803673,03-10-2017,9,0,10,0.75,-10.11,43.92,17.48,29.59,30.39,4085,,
0.832842222,02-12-2017,13,0.01,10,9.76,-0.67,49.28,28,29.37,30.17,4519.25,,
0.588820417,09-04-2016,15,0,10,27.13,16.06,51.12,8.28,29.34,30.13,2228.5,,
0.213963507,07-11-2017,14,0.54,10,25.59,23.76,87.12,8.04,29.18,29.97,2010.75,,
0.189194364,2-22-2016,13,0.81,10,6.85,-0.08,60.67,5.7,29.33,30.13,4249.5,,
0.000941614,08-11-2016,11,0.3,10,31,25.25,68.92,8.36,29.23,30.02,3573.75,,
0.407909664,7-26-2016,9,0.83,10,26.49,19.36,61.32,5.76,29.28,30.07,2594.5,,
0.504128157,3-17-2017,16,0.9,7.11,12.54,9.58,83.51,10.96,29.2,29.99,568,,
0.517697273,9-14-2017,12,0.66,10,24.7,16.77,61.23,1.65,29.13,29.92,3567.75,,
0.2951151,10-11-2016,17,0,10,21.09,8.43,42.24,5.8,29.3,30.09,531.5,,
0.987802858,5-30-2017,10,0,10,22.74,7.28,36.2,15.12,29.24,30.03,4393.5,,
0.096038067,10-01-2017,13,0,10,23.14,4.43,29.2,10.64,29.34,30.13,4494.5,,
0.7569054,07-10-2016,13,0,10,24.95,10.05,37.36,2.35,29.27,30.06,4494.25,,
0.795361773,11-24-2016,7,1,9.88,4.41,3,87.92,8.28,29.39,30.18,24.2,,
0.454854632,04-01-2016,12,0.84,10,9.96,4.72,69.69,20.04,29,29.79,2453,,
0.571328686,05-08-2016,8,1,6.8,11.05,8.61,88.09,2.16,29.19,29.99,391,,
0.959323164,8-14-2016,13,0.53,10,24.15,22.36,83.04,7.36,29.29,30.08,1453.25,,
0.631980632,11-20-2016,11,0,10,0.3,-5.28,65.72,10.12,29.56,30.36,4343,,
0.411845879,5-31-2016,6,0,10,20.35,16.32,70.67,3.72,29.21,30,253.5,,
0.105534795,06-12-2016,10,0,10,29.05,17.56,49.8,9.52,29.3,30.09,3620.5,,
0.541266917,11-09-2016,8,0,10,6.62,4.74,82.88,8.44,29.54,30.34,2288.5,,
0.373236,8-15-2017,8,0,10,25.08,21.5,76.88,5.96,29.14,29.93,1830.25,,
0.416714256,7-19-2016,12,0.69,10,29.87,22.98,61.22,2.67,29.42,30.22,2629.75,,
0.336798508,06-09-2017,13,0.65,10,30.24,12.79,33.16,16.48,29.07,29.86,3552.25,,
0.895396495,10-16-2017,10,0,10,14.86,5.11,52.44,6.32,29.56,30.36,3756.5,,
0.313169391,4-18-2016,16,0.14,7.76,26.76,4.62,22.28,9.28,29.4,30.2,2416.5,,
0.511488455,10-29-2016,16,0,10,24.07,16.37,59.2,11.12,29.16,29.95,785.25,,
0.947324087,7-25-2017,7,0,10,20.16,16.8,77.8,9,29.39,30.19,898.25,,
0.870755863,3-23-2017,11,1,10,6.6,-2.72,51.92,14.28,29.53,30.33,1326,,
0.801828969,2-21-2017,13,0.92,10,15.79,14.13,86.64,3.84,29.15,29.94,1043.75,,
0.02689268,09-06-2017,11,0.74,10,17.23,8.19,53.84,8.92,29.25,30.04,3569.5,,
0.934780653,05-02-2017,15,1,10,13.05,5.99,62.52,17.96,29.13,29.92,1824.75,,
0.01899478,03-10-2016,14,0.08,10,10.13,7.69,24.6,8.57,9.32,30.08,493,,
0.15585307,5-29-2017,8,0,10,23.4,10.9,43.28,8,29.08,29.87,2463.5,,
0.179390831,9-20-2017,9,0,10,27.89,22.8,75.4,10,29.16,29.95,2752.75,,
0.464094917,03-04-2016,6,0,10,-2.49,-4.74,84.04,6.36,29.37,30.17,133.71,,
0.872393004,06-03-2016,15,0,10,27.81,10.2,31,1.2,29.22,30.01,2540.5,,
0.197744231,01-12-2017,12,1,9.8,0,-0.31,95.72,10.56,29.34,30.13,740.75,,
0.059059927,08-07-2017,17,0,10,23.19,16.16,60.4,7.4,29.27,30.06,1481,,
0.877813416,4-25-2016,7,0,10,20.1,12.48,59.72,13.72,29.02,29.81,532.75,,
0.687501121,12-17-2016,16,1,6.7,-4.19,-5.12,91.23,12.4,28.98,29.77,4.65,,
0.849634217,2-29-2016,11,0,10,9.43,2.31,57.8,16.56,29.2,29.99,3696.25,,
0.871564601,11-23-2016,15,1,1.49,7.94,7.77,98.77,8.73,29.12,29.91,72.3,,
0.038667396,10-14-2016,8,0,10,10.96,7.16,73.6,6.04,29.5,30.3,1115,,
0.426308256,11-01-2016,9,0,10,21.28,14.3,62.12,15,29.19,29.98,1304,,
0.865595224,02-11-2016,9,0,10,-8.95,-14.83,61.56,8.36,29.52,30.32,3659.25,,
0.998014859,8-26-2016,6,0.14,8,21.19,20.68,94.28,5.36,29.35,30.14,84.92,,
0.601613442,9-30-2016,8,1,6.19,16.21,15.66,92.77,9.73,29.29,30.08,120.93,,
0.706704183,9-25-2017,10,0,10,30.38,18,47.56,2.76,29.23,30.02,3476.25,,
0.672398049,1-21-2017,11,0,10,14.71,11.53,77.12,14.28,28.76,29.54,4035.5,,
0.738559985,8-28-2017,16,0.99,3.04,21.72,18.07,84.33,7.97,29.2,30,623.5,,
0.178366768,6-17-2016,16,0,10,27.57,8.65,25.89,10.64,29.24,30.03,2820.5,,
0.865186702,1-21-2017,10,0,10,12.59,11.26,89.84,13.76,28.78,29.56,3237.25,,
0.709793367,6-15-2016,9,0.14,10,28.32,24.48,79.56,9.08,29.02,29.81,2901,,
0.029746018,5-22-2017,13,0,10,22.19,9.23,41.32,12.52,29.22,30.01,4710.75,,
0.303470442,4-21-2017,14,0,10,14.26,4.1,49.32,14.04,29.26,30.05,1996,,
0.005127771,9-16-2016,6,0,9.88,19.36,18.44,93,4.08,29.28,30.07,12.69,,
0.908329421,1-15-2017,16,1,4.96,0.84,-0.27,89.12,5.81,29.53,30.33,44.52,,
0.580031479,09-07-2016,14,0.44,10,32.49,23,54.84,14.12,29.19,29.98,2652.5,,
0.918788393,03-04-2017,6,0.28,10,-0.44,-5.64,65.92,10.8,29.69,30.49,85.58,,
0.211292315,4-20-2017,14,0.91,10,24.07,15.41,58.04,21.35,29.06,29.85,1686,,
0.98946246,1-14-2017,13,1,3.08,-0.22,-0.55,95.72,8,29.63,30.43,532.75,,
0.970425353,02-05-2016,9,0.75,10,-1.9,-4.38,76.42,11.31,29.58,30.38,768.25,,
0.692840818,08-01-2016,14,1,10,27.61,21.7,72,7,29.23,30.05,2259.5,,
0.777528885,7-17-2016,10,0.94,5.08,21.82,19.49,86.71,12.58,29.36,30.16,1331.25,,
0.371110622,6-27-2016,9,0,10,29.04,21.02,61.08,6.68,29.31,30.11,2871,,
0.232339687,9-30-2016,10,1,9.96,17.14,15.96,90.96,12.28,29.3,30.09,513,,
0.934784264,5-17-2016,6,1,10,10.81,8.78,85.04,4.04,29.41,30.21,106.6,,
0.977325957,5-17-2016,15,1,10,13.48,9.91,75.2,6.52,29.37,30.17,696,,
0.109499371,02-11-2017,6,0,10,3.72,3.65,87.92,2.88,29.06,29.85,2.24,,
0.792877826,02-01-2016,16,0,10,8.49,-0.21,54.2,3.2,29.24,30.03,453.93,,
0.047659988,7-27-2017,10,1,10,25.68,24.05,88.32,7.46,29.15,29.94,1280,,
0.952351225,9-27-2016,16,0,10,23.68,1.56,23.04,14.96,29,29.79,2321.5,,
0.085127766,11-18-2016,11,1,10,19.86,14.48,67.92,20,29.05,29.84,1066.5,,
0.988470986,9-19-2017,13,0.18,10,25.1,19.58,70.54,2.15,29.14,29.93,2523.75,,
0.842470404,04-12-2017,14,0,10,18.88,3.79,35.6,3.76,29.54,30.34,4474,,
0.191258111,11-12-2016,17,0,10,7.47,0.01,59.2,0,29.54,30.34,0,,
0.743876625,8-25-2016,12,0.44,10,27.9,22.86,73.72,7.04,29.29,30.08,4002,,
0.414468936,07-05-2017,10,0,9.96,27.7,22.47,74.76,4.68,29.32,30.11,967.5,,
0.49897326,07-07-2017,16,0.56,9.49,29.81,22.07,59.76,16.11,29.06,29.85,1683,,
0.50909452,8-31-2017,12,0.64,10,24.35,18.54,68.16,9.92,29.31,30.1,3127.75,,
0.301007182,02-07-2016,13,0.28,10,9.12,2.36,61.36,18,29.03,29.82,2876.25,,
0.58645594,3-19-2016,7,0.99,10,2.68,1.12,88.72,8.68,29.34,30.14,114.38,,
0.52857018,7-24-2017,8,1,10,22.32,19.48,82.64,8.68,29.2,29.99,1368.75,,
0.57973446,07-05-2016,11,0.71,10,24.49,15.1,44.73,6.84,25.65,29.96,2719.75,,
0.544582027,8-18-2017,10,0.53,9.92,25.72,17.65,57.52,9.52,29.15,29.94,3286.5,,
0.857625344,8-29-2017,16,0.3,10,26.11,17.25,57.08,4.08,29.22,30.01,2324.5,,
0.502473897,03-04-2017,7,0,10,0,-5.26,65.92,11.16,29.69,30.49,1099.75,,
0.000772308,05-02-2016,14,1,10,13.58,8.94,72.32,8.72,29.21,30,831.75,,
0.504272291,10-11-2016,16,0,10,24.41,7.26,31.68,10.44,29.29,30.08,1906.5,,
0.205036438,11-07-2016,17,0,10,14.63,10.02,71.36,2.84,29.46,30.26,0,,
0.855602341,09-08-2016,16,0.01,9.96,25.42,22.94,82.84,6.36,29.12,29.91,1319,,
0.769925002,5-31-2017,15,0,10,24.67,4.68,19.91,12.84,8.52,30,4090.25,,
0.882893058,6-20-2017,13,0.29,10,30.1,12.08,32.64,11.4,29.16,29.95,1227.5,,
0.578872262,7-27-2017,7,1,10,23.74,23.62,96.77,6.08,29.16,29.95,250.75,,
0.294416816,10-14-2016,7,0.28,10,7.88,5.62,84.08,3.8,29.48,30.28,166.55,,
0.811033183,3-22-2017,9,0,10,0.38,-8.08,54.36,15.64,29.75,30.55,3377.75,,
0.768485175,7-14-2016,17,0.21,10,25.98,12.37,42.65,9.83,29.13,29.93,1649.75,,
0.135453534,2-28-2017,13,1,2.19,14.77,14.24,98.12,17.63,28.97,29.76,521.25,,
0.182225963,11-24-2016,10,1,7,4.3,2.79,87.76,6.08,29.43,30.23,309.75,,
0.073664252,10-19-2016,9,0.39,10,19.28,12.51,65.08,4.8,29.31,30.11,2013.75,,
0.747278939,12-16-2016,17,1,8.08,-3.96,-9.14,65.88,14.8,29.04,29.83,0,,
0.223136221,5-16-2017,11,0,10,28.18,15.51,43.12,19.28,29.09,29.88,4465,,
0.906162329,03-08-2017,12,0,10,13.18,-0.99,37.4,23.36,29.36,30.16,4717.25,,
0.058425521,5-18-2017,9,0.44,10,27.09,18.5,57.04,22.68,29.05,29.84,3339,,
0.993551678,8-31-2016,15,0.31,10,27.09,20.75,21.66,15.28,8.52,30.01,2143,,
0.885950513,4-14-2016,9,0,10,12.97,1.5,43.8,10,29.45,30.26,2379.25,,
0.667973205,2-26-2017,8,0.53,10,-1.49,-6.95,64.52,15.68,29.31,30.11,1199.5,,
0.979861825,12-28-2016,11,0,10,4.5,0.04,73.53,17.12,29.2,29.99,3715.5,,
0.051617796,03-11-2016,17,0,10,12.97,7.42,65.4,7.08,29.46,30.26,177.85,,
0.675201654,6-13-2016,8,0,10,24.02,10.78,41.52,8.36,29.25,30.04,2032.5,,
0.742148472,6-26-2017,13,0.55,10,20.33,9.75,47.76,14.8,29.35,30.15,497,,
0.191508196,7-27-2017,15,0.59,10,27.94,23.18,69.42,7.75,29.09,29.88,721.75,,
0.075037105,09-05-2016,9,0.71,10,26.87,21.72,72.32,9.84,29.36,30.15,2050.5,,
0.004633618,02-04-2016,14,0,10,-0.49,-6.05,64.84,8.08,29.44,30.24,3491.75,,
0.025667433,11-17-2016,12,0,10,21.67,11.98,52.84,17.36,29.04,29.83,2600.5,,
0.935507171,02-10-2017,14,0,10,7.72,1.89,72.28,12.72,29,29.79,2752.75,,
0.383291741,8-20-2017,15,0.15,10,31.25,21.46,55.24,6.84,29.22,30.01,1584.75,,
0.783048925,8-25-2017,13,0,9.04,23.62,11.71,46.04,6.2,29.43,30.23,3614.75,,
0.084939483,10-16-2016,16,0.65,10,21.92,19.51,81.76,6.48,29.1,29.89,686.75,,
0.91116402,11-10-2016,6,0,10,1.84,1.67,82.6,8.28,29.44,30.24,43.04,,
0.378587475,11-21-2016,7,0,10,-4.96,-6.25,82.28,0.12,29.5,30.3,555.25,,
0.831751283,07-10-2016,16,0,10,27.61,18.1,55.22,6,29.22,30.01,2863,,
0.496693069,05-09-2017,9,0,10,18.63,12.76,70.24,8.6,29.1,29.89,2819.75,,
0.144210161,8-19-2016,7,1,1.23,22.57,22.59,98.85,8.69,29.18,29.97,256.5,,
0.830602138,02-08-2016,10,1,10,-3.25,-5.12,79.12,18.88,28.94,29.73,727,,
0.549317454,9-20-2017,13,0.15,10,33.18,21.37,50.92,10.56,29.13,29.92,3606.5,,
0.563597315,9-21-2016,10,0,10,28.66,17.37,48.32,2.68,29.39,30.19,3184,,
0.09117965,3-22-2016,11,0,10,16.28,3.66,42.68,20.52,29.02,29.81,3984.75,,
0.019943882,11-01-2016,6,0,9.96,15.97,14.77,89.88,6.84,29.15,29.94,0,,
0.183726742,03-08-2016,6,0.48,10,11.63,8.54,78.72,9,29.2,29.99,92.2,,
0.568980429,2-19-2016,6,0,10,7.02,3.31,78.68,17.24,28.96,29.75,11.21,,
0.636888446,9-25-2017,14,0.55,10,32.46,15.67,35.48,6.4,29.15,29.94,3042.75,,
0.380366765,04-02-2016,15,0.73,10,6.45,-5.91,40.44,35.72,29.03,29.82,4139.75,,
0.322802707,3-29-2016,7,0,7.28,5.21,2.82,85.48,3.08,29.52,30.32,552.5,,
0.544418492,06-05-2016,6,0.14,10,18.41,16.62,87,9.56,28.94,29.73,292,,
0.438341896,12-09-2016,8,0.04,9.96,-4.62,-8.29,21.5,11.28,8.55,30.55,495.25,,
0.65373722,07-05-2016,17,0.19,10,28.16,21.1,63,9,29.09,29.91,1848,,
0.857836086,08-03-2016,13,0.19,10,29.6,22.2,65,8,29.22,30.04,3474,,
0.823044362,1-13-2017,9,0,10,-4.06,-7.66,74.64,11.32,29.89,30.71,1158,,
0.189946512,08-07-2016,11,0,10,26.44,16.01,51.11,6.33,29.27,30.06,4293.25,,
0.261970754,10-23-2016,9,0,10,16.06,10.17,65.96,14,29.23,30.02,2669,,
0.189799972,7-22-2017,8,0.92,7.84,21.43,21.47,98.76,7.36,29.09,29.89,335,,
0.006777464,11-20-2016,17,0,10,-0.41,-5.36,64.96,3.76,29.51,30.31,0,,
0.605556206,9-30-2016,7,1,7.12,15.78,15.44,94.16,10.76,29.29,30.08,42.15,,
0.464875773,7-20-2016,8,0.06,10,25.59,23.02,82.17,6.06,29.43,30.24,1065.25,,
0.445703417,12-30-2016,6,0,10,-2.63,-5.66,75.6,12.44,29.34,30.13,0,,
0.394733252,10-28-2017,7,1,5.68,2.45,1.14,91.16,11.39,29.14,29.94,59.93,,
0.999416237,07-01-2016,14,0.44,10,24.91,12.6,45.08,10.6,29.3,30.09,3545,,
0.722366628,1-24-2017,7,1,6.48,3.49,2.96,93.68,1.16,29.1,29.89,26.75,,
0.222294112,1-17-2017,17,1,9.8,3.82,3.18,93.96,15.36,29.23,30.02,0,,
0.2624341,06-11-2016,9,0,10,30.2,20.86,56.36,15.56,29.25,30.04,2579,,
0.145700764,9-22-2016,8,0,10,23.59,18.01,69.84,6.32,29.31,30.11,1723.75,,
0.391409558,8-26-2016,9,0.38,10,25.86,22.15,79.96,7.04,29.36,30.15,2767.5,,
0.845530998,3-21-2017,12,1,10,12.3,2.09,50.53,13.36,29.41,30.21,3190.75,,
0.348925905,06-10-2017,11,0,10,28.81,12.28,34.44,17.16,29.15,29.94,4626.25,,
0.905229296,4-23-2017,15,0,10,21.96,-2.72,18.4,14,29.23,30.02,4087,,
0.857544471,05-08-2017,10,0.62,10,12.9,1.02,43.88,8.84,29.34,30.13,2240.25,,
0.605295629,8-24-2017,15,0.45,9.04,24.81,13.06,46.24,8.32,29.29,30.08,2956.75,,
0.458717601,02-09-2017,11,0,10,-8.54,-13.2,65.96,15.92,29.59,30.39,297.75,,
0.501693212,11-13-2016,14,0,10,13.4,0.6,39.84,11.72,29.34,30.14,2275.5,,
0.824999356,03-01-2017,6,0.24,10,10.92,10.81,94.8,9.04,28.72,29.5,7.16,,
0.625869241,4-13-2016,9,0,10,10.43,1.04,50.48,12.44,29.48,30.28,3521.5,,
0.124124743,1-27-2017,15,1,10,-2.91,-5.75,77.64,17.48,29.15,29.94,132.75,,
0.520771787,02-09-2016,17,1,6.98,-7.71,-11.29,72.96,15.92,29.16,29.95,10.14,,
0.486612286,7-20-2017,15,0,10,32.42,26.48,69.52,11.08,29.17,29.96,3410.25,,
0.835035112,1-23-2017,13,1,10,4.67,2.92,86.68,11.16,28.95,29.74,376.75,,
0.324855377,4-14-2017,11,0.52,10,25.14,13.89,48.84,9.92,29.37,30.17,3707.5,,
0.012371427,08-12-2017,8,0,10,20.91,16.34,73.56,7.64,29.29,30.08,1997,,
0.303168694,3-17-2017,13,1,4.36,8.91,7.88,93.8,8.2,29.19,29.98,728.5,,
0.432673332,9-28-2017,11,0.43,10,20.23,10.82,54.04,3.44,29.4,30.2,4285.75,,
0.289285927,4-14-2017,6,0,8.88,12,9.73,84.08,6.72,29.4,30.2,94.8,,
0.90799771,08-08-2017,9,0,10,22.99,12.65,51.68,6.08,29.42,30.22,3167.75,,
0.341201414,05-01-2016,13,1,7.23,16.59,13.81,86.54,3.81,29.16,29.95,2100,,
0.749048254,09-12-2017,13,0,10,25.49,10.37,38.16,15.92,29.09,29.88,4122,,
0.08491859,10-11-2016,14,0,10,25.54,7.74,30.56,13.32,29.31,30.11,2703.75,,
0.749482979,04-10-2017,10,0.16,10,19.69,12.92,59.7,20.59,29.13,29.92,1102,,
0.779538935,7-26-2017,9,0,10,26.37,21.21,74.24,6,29.31,30.1,2913,,
0.484980753,02-04-2017,10,0,10,-1.03,-9.72,51.32,18.96,29.58,30.38,2831.25,,
0.657147873,4-27-2017,9,1,9.08,8.18,6.26,86.35,16.61,28.87,29.65,741.75,,
0.875033913,11-11-2016,8,0,10,9.05,5.02,75.8,10.68,29.4,30.2,1073.25,,
0.535303189,11-28-2016,14,1,3.6,10.22,9.98,95.66,19.84,28.61,29.39,53.85,,
0.55109671,5-13-2016,12,0,10,18.85,8.6,49.96,8.84,29.25,30.04,4493,,
0.561997693,05-02-2017,11,0.91,10,13.45,6.74,66.4,23.44,29.04,29.83,3610.5,,
0.142439893,11-28-2016,8,1,6.33,7.16,6.59,93.23,22.15,28.83,29.62,66.35,,
0.818366443,05-01-2016,7,1,1.42,11.9,11.93,98.67,8.67,29.13,29.92,497.25,,
0.929360841,1-28-2017,12,1,10,0.47,-2.29,81.6,17.04,29.01,29.8,2867.75,,
0.672701503,06-03-2017,13,0.44,10,31.1,11.45,28,3.84,29.22,30.01,4138.75,,
0.090671402,3-18-2017,15,1,10,5.27,0.52,70.66,15.04,29.46,30.26,886.25,,
0.647211362,06-02-2016,12,0,10,26.85,10.1,33.04,8.4,29.27,30.06,3472.5,,
0.54072578,02-05-2017,10,0,10,4.14,-2.67,59.88,13.08,29.24,30.03,4090.75,,
0.457139055,08-05-2017,17,0,10,23.86,14.93,54.24,5.04,29.27,30.06,1293,,
